ID,ADDRESS,TYPE,BRANCH
373,台北市大安區復興南路二段82-1及82-2號,統一超商股份有限公司,喜悅
374,台北市松山區寶清街34號1樓,統一超商股份有限公司,聰明
375,台北市南港區南港路一段167號1樓,統一超商股份有限公司,香城
376,台北市內湖區港墘路221巷41號1樓,統一超商股份有限公司,大眾
377,台北市大安區泰順街13號,統一超商股份有限公司,新泰順
378,台北市大安區杭州南路二段91號,統一超商股份有限公司,瑞升
379,台北市中正區汀州路三段269號1樓2樓,統一超商股份有限公司,鑫館
380,台北市北投區石牌路二段348巷1號3號1樓,統一超商股份有限公司,行義
381,台北市中山區長春路182號,統一超商股份有限公司,國學
382,台北市中山區大直街70號1樓,統一超商股份有限公司,實踐大
383,台北市北投區尊賢街247號,統一超商股份有限公司,鐏賢
384,台北市萬華區興義街6號8號1樓,統一超商股份有限公司,興義
385,台北市中正區汀州路一段285號一樓,統一超商股份有限公司,鑫泉州
386,台北市北投區大興街44號46號1樓,統一超商股份有限公司,西安
387,台北市萬華區昆明街285號之3之4,統一超商股份有限公司,廣明
388,台北市士林區文林路669號1樓,統一超商股份有限公司,德華
389,台北市北投區中央南路一段114號,統一超商股份有限公司,大中
390,台北市士林區中山北路七段14巷19號Ｂ1,統一超商股份有限公司,東洋
391,台北市萬華區華江里20鄰環河南路二段200號,統一超商股份有限公司,華江
392,台北市松山區新東街41-7號,統一超商股份有限公司,征唐
393,台北市文山區萬年里羅斯福路五段170巷33及35號,統一超商股份有限公司,萬福
394,台北市南港區忠孝東路六段276號,統一超商股份有限公司,雄強
395,台北市內湖區行愛路128號,統一超商股份有限公司,行龍
396,台北市中山區吉林路28號,統一超商股份有限公司,圓武
397,台北市萬華區青年路144號,統一超商股份有限公司,鑫青天
398,台北市松山區三民路10號,統一超商股份有限公司,松民
399,台北市中正區汀州路三段129號,統一超商股份有限公司,軍總
400,台北市大安區永康街43號,統一超商股份有限公司,永康
401,台北市內湖區星雲街17號17-1號,統一超商股份有限公司,星成
402,台北市文山區忠順街二段10號1樓,統一超商股份有限公司,文忠
403,台北市文山區羅斯福路五段216號,統一超商股份有限公司,羅斯福
404,台北市文山區木柵路一段17巷1號1樓,統一超商股份有限公司,世新大
405,台北市士林區美崙街112號一樓,統一超商股份有限公司,冬樂
406,台北市信義區基隆路一段178號180號1樓,統一超商股份有限公司,必成
407,台北市內湖區內湖路一段445號1樓,統一超商股份有限公司,麗安
408,台北市大安區敦化南路二段182號,統一超商股份有限公司,敦隆
409,台北市士林區德行西路52號1樓,統一超商股份有限公司,德天
410,台北市中正區思源街16號,統一超商股份有限公司,博源
411,台北市中山區興安街112號一樓,統一超商股份有限公司,興復
412,台北市萬華區昆明街197號199號1樓,統一超商股份有限公司,漢陽
413,台北市大同區延平北路二段159號161號,統一超商股份有限公司,延埕
414,台北市大安區忠孝東路四段313號1樓,統一超商股份有限公司,鑫忠孝
415,台北市南港區經貿二路2號B1樓,統一超商股份有限公司,港勝
416,台北市松山區南京東路五段291巷4之1號4之2號,統一超商股份有限公司,京寶
417,台北市信義區虎林街151號153號1樓,統一超商股份有限公司,慶林
418,台北市大安區仁愛路四段151巷33號忠孝東路四段216巷32弄19號21號,統一超商股份有限公司,建綸
419,台北市南港區忠孝東路七段369號2樓,統一超商股份有限公司,港麗
420,台北市中正區臨沂街1號1樓,統一超商股份有限公司,八德
421,台北市士林區至誠路二段82號1樓,統一超商股份有限公司,鑫成
422,台北市大安區復興南路二段271巷2號1樓,統一超商股份有限公司,科興
423,台北市中山區敬業四路1號1樓,統一超商股份有限公司,萬濠
424,台北市中山區復興北路348號1樓,統一超商股份有限公司,復錦
425,台北市內湖區石潭里安康路32巷24弄22號1樓,統一超商股份有限公司,安美
426,台北市北投區立德路115號3樓,統一超商股份有限公司,華碩二
427,台北市內湖區金龍路137號1樓,統一超商股份有限公司,金聯發
428,台北市大安區信義路三段65號1樓,統一超商股份有限公司,森美
429,台北市信義區松仁路246號248號1樓,統一超商股份有限公司,富比世
430,台北市士林區文林路126號1樓,統一超商股份有限公司,珍饌
431,台北市信義區忠孝東路五段71巷6號1樓,統一超商股份有限公司,忠隆
432,台北市萬華區昆明街76之1號1樓,統一超商股份有限公司,昆明
433,台北市信義區忠孝東路四段559巷24號1樓,統一超商股份有限公司,松聯
434,台北市大安區羅斯福路四段1號1樓卓聯大樓,統一超商股份有限公司,卓聯
435,台北市大安區和平東路三段228巷45號1樓,統一超商股份有限公司,和樂
436,台北市內湖區港華街46號1樓,統一超商股份有限公司,港華
437,台北市大同區華陰街65號1樓,統一超商股份有限公司,京磚
438,台北市中山區吉林路97號99號1樓,統一超商股份有限公司,大吉
439,台北市內湖區內湖路一段669號,統一超商股份有限公司,墘都
440,台北市萬華區西藏路107號107之1號1樓,統一超商股份有限公司,華藏
441,台北市中正區和平西路二段152號152之1號154號154之1號,統一超商股份有限公司,大埔
442,台北市中山區農安街178號180號,統一超商股份有限公司,行天
443,台北市北投區中庸里大業路715-717號,統一超商股份有限公司,雙全
444,台北市內湖區康樂街125巷2號2之1號,統一超商股份有限公司,瓏山林
445,台北市大安區忠孝東路三段248巷9號,統一超商股份有限公司,懷生
446,台北市南港區經貿二路1號,統一超商股份有限公司,港捷
447,台北市士林區中山北路五段250號,統一超商股份有限公司,銘傳
448,台北市萬華區漢中街51號,統一超商股份有限公司,捷盟
449,台北市中山區松江路237號1樓,統一超商股份有限公司,統佳
450,台北市松山區南京東路五段229號231號1樓,統一超商股份有限公司,京佳
451,台北市中山區敬業三路11號1樓,統一超商股份有限公司,薇美
452,台北市信義區忠孝東路五段68號24樓,統一超商股份有限公司,鑫國泰
453,台北市大安區金山南路二段18號1樓,統一超商股份有限公司,金信
454,台北市內湖區新湖二路160號162號1樓,統一超商股份有限公司,毓鄰
455,台北市北投區中央北路二段15號17號,統一超商股份有限公司,政戰
456,台北市士林區至誠路二段31號,統一超商股份有限公司,至誠
457,台北市中正區文祥里臨沂街74號76號,統一超商股份有限公司,臨沂
458,台北市內湖區成功路五段420巷30號,統一超商股份有限公司,康醫
459,台北市士林區臨溪路70號,統一超商股份有限公司,東吳
460,台北市內湖區瑞光路583巷27號1樓,統一超商股份有限公司,瑞寶
461,台北市文山區興隆路二段205號207號1樓,統一超商股份有限公司,興隆
462,台北市信義區信義路六段21號23號1樓,統一超商股份有限公司,嘉馥
463,台北市大同區承德路一段22號,統一超商股份有限公司,承華
464,台北市信義區忠孝東路五段617號,統一超商股份有限公司,捷忠
465,台北市信義區松信路148號1樓,統一超商股份有限公司,松信
466,台北市士林區中山北路七段141巷6之1號1樓,統一超商股份有限公司,天真
467,台北市中正區南海路50號,統一超商股份有限公司,南海
468,台北市松山區民權東路三段160巷9號1樓,統一超商股份有限公司,敦化
469,台北市文山區樟新里木新路三段276號,統一超商股份有限公司,文新
470,台北市中正區汀州路一段127號129號,統一超商股份有限公司,汀州
471,台北市內湖區康寧路三段63號65號67號,統一超商股份有限公司,鑫碁泰
472,台北市文山區興東里景華街130號1樓,統一超商股份有限公司,景華
473,台北市大安區忠孝東路四段181巷7弄11之1號11之2號,統一超商股份有限公司,統合
474,台北市中正區紹興北街3號1樓B1,統一超商股份有限公司,興忠
475,台北市內湖區新湖一路95號1樓,統一超商股份有限公司,參龍
476,台北市內湖區康寧路三段189巷21弄26號1樓,統一超商股份有限公司,康明
477,台北市松山區南京東路四段2號1樓,統一超商股份有限公司,小巨蛋
478,台北市中山區德惠街15號1樓,統一超商股份有限公司,鑫德惠
479,台北市士林區中山北路七段14巷2-1號,統一超商股份有限公司,天東
480,台北市信義區永吉路32號34號,統一超商股份有限公司,革新
481,台北市信義區松山路455號,統一超商股份有限公司,新東宮
482,台北市士林區忠誠路一段126號,統一超商股份有限公司,誠義
483,台北市中山區林森北路380之1號1樓,統一超商股份有限公司,林森北
484,台北市內湖區民權東路六段180巷6號1樓,統一超商股份有限公司,寶湖
485,台北市大安區樂利路29號29-1號,統一超商股份有限公司,樂和
486,台北市松山區八德路三段20-2號,統一超商股份有限公司,台場
487,台北市中正區武昌街一段45號1樓,統一超商股份有限公司,博美
488,台北市大安區敦化南路一段233巷25號,統一超商股份有限公司,龍普
489,台北市中山區中山北路二段44巷2號1樓,統一超商股份有限公司,翔運
490,台北市內湖區瑞光路76巷59號1樓,統一超商股份有限公司,日內瓦
491,台北市中正區忠孝西路一段49號B1樓,統一超商股份有限公司,北車
492,台北市大安區永康街12之2號1樓,統一超商股份有限公司,康福
493,台北市信義區松仁路130號,統一超商股份有限公司,仁信
494,台北市內湖區安泰街26號28號,統一超商股份有限公司,泰樂
495,台北市信義區松隆路329巷4號,統一超商股份有限公司,崧站
496,台北市南港區西新里南港路三段3號1樓,統一超商股份有限公司,玉成
497,台北市文山區興隆路三段42號,統一超商股份有限公司,康喜
498,台北市大安區忠孝東路四段216巷27弄1號1樓,統一超商股份有限公司,統家
499,台北市中正區衡陽路6號1樓,統一超商股份有限公司,鑫衡陽
500,台北市南港區南港路一段303號305號307號1樓,統一超商股份有限公司,佳樂
501,台北市中正區長沙街一段20號1樓,統一超商股份有限公司,英雄館
502,台北市信義區松智路17號B2樓,統一超商股份有限公司,微風南
503,台北市松山區八德路三段171號173號1樓,統一超商股份有限公司,德育
504,台北市大安區羅斯福路三段29號31號1樓,統一超商股份有限公司,羅鑫
505,台北市大安區忠孝東路四段148號部份,統一超商股份有限公司,敦仁
506,台北市大安區忠孝東路四段222號224號1樓,統一超商股份有限公司,阿波羅
507,台北市松山區復興北路335號1樓,統一超商股份有限公司,復惠
508,台北市內湖區成功路四段173號1樓,統一超商股份有限公司,成竹
509,台北市士林區基河路125號127號,統一超商股份有限公司,上饌
510,台北市文山區木新路三段147號149號,統一超商股份有限公司,新景美
511,台北市松山區南京東路三段262號1樓,統一超商股份有限公司,京運
512,台北市南港區重陽路179號181號1樓,統一超商股份有限公司,重陽
513,台北市中山區民權東路二段146號1樓,統一超商股份有限公司,松怡
514,台北市內湖區金龍路219號217巷1號1樓,統一超商股份有限公司,金碧
515,台北市中山區南京東路一段92號1樓,統一超商股份有限公司,京旺
516,台北市大安區和平東路一段129之1號,統一超商股份有限公司,和平東
517,台北市中山區林森北路358號360號,統一超商股份有限公司,森泰
518,台北市文山區景文街79號,統一超商股份有限公司,鼎盛
519,台北市松山區饒河街90號1樓,統一超商股份有限公司,松祐
520,台北市中正區漢口街1段36號1樓,統一超商股份有限公司,鑫華福
521,台北市士林區天母西路85號1樓2樓,統一超商股份有限公司,齊德
522,台北市文山區木新路二段212號及木新路二段218巷2號4號,統一超商股份有限公司,巨新
